0_4v88_A4_S000001,606.1,1363.2,42.79
0_4v88_A4_S000002,544.7,1419.4,40.91
0_4v88_A4_S000003,944.2,1367.3,37.89
0_4v88_A4_S000004,535.3,1047.9,39.82
0_4v88_A4_S000005,522.7,1330.6,41.79
0_4v88_A4_S000006,730.8,1212.3,40.45
0_4v88_A4_S000007,800.3,1656.5,45.21
0_4v88_A4_S000008,310.0,1014.8,38.90
0_4v88_A4_S000009,155.1,749.6,38.47
0_4v88_A4_S000010,1019.1,1440.3,42.99
0_4v88_A4_S000011,535.8,1040.0,39.80
0_4v88_A4_S000012,225.1,915.0,40.88
0_4v88_A4_S000013,757.0,1359.1,39.11
0_4v88_A4_S000014,297.1,1072.0,42.05
0_4v88_A4_S000015,613.1,1080.1,37.26
0_4v88_A4_S000016,326.8,1028.4,42.55
0_4v88_A4_S000017,515.7,1335.3,43.99
0_4v88_A4_S000018,1057.8,1743.7,42.50
0_4v88_A4_S000019,850.0,1360.0,39.61
0_4v88_A4_S000020,491.7,1362.2,42.13
1_4v88_A4_S000001,666.5,1144.8,39.28
1_4v88_A4_S000002,570.5,1429.1,37.39
1_4v88_A4_S000003,775.9,1220.4,38.26
1_4v88_A4_S000004,1166.9,1764.7,41.13
1_4v88_A4_S000005,830.9,1450.2,38.63
1_4v88_A4_S000006,543.3,1349.1,39.29
1_4v88_A4_S000007,1041.6,1472.8,40.17
1_4v88_A4_S000008,637.8,1145.5,40.85
1_4v88_A4_S000009,1183.4,1696.8,41.95
1_4v88_A4_S000010,534.9,1225.9,40.97
1_4v88_A4_S000011,632.1,1151.9,42.42
1_4v88_A4_S000012,338.8,1106.0,38.92
1_4v88_A4_S000013,301.6,820.4,37.63
1_4v88_A4_S000014,525.6,1332.3,39.83
1_4v88_A4_S000015,956.6,1465.1,40.82
1_4v88_A4_S000016,948.6,1571.0,38.79
1_4v88_A4_S000017,517.8,1354.4,38.84
1_4v88_A4_S000018,568.1,1026.1,42.32
1_4v88_A4_S000019,560.0,985.3,39.29
1_4v88_A4_S000020,834.6,1339.1,42.55
2_4v88_A4_S000001,809.1,1709.9,41.74
2_4v88_A4_S000002,472.4,1303.0,40.98
2_4v88_A4_S000003,458.6,1236.4,39.56
2_4v88_A4_S000004,765.1,1359.0,38.96
2_4v88_A4_S000005,529.3,1388.6,42.11
2_4v88_A4_S000006,558.2,1210.5,37.15
2_4v88_A4_S000007,845.3,1675.6,44.52
2_4v88_A4_S000008,813.6,1685.8,43.24
2_4v88_A4_S000009,446.6,1118.4,40.38
2_4v88_A4_S000010,687.1,1489.1,40.75
2_4v88_A4_S000011,910.7,1449.0,37.13
2_4v88_A4_S000012,680.0,1191.1,39.63
2_4v88_A4_S000013,426.9,1078.7,41.81
2_4v88_A4_S000014,942.7,1409.5,41.49
2_4v88_A4_S000015,650.1,1162.0,42.87
2_4v88_A4_S000016,925.3,1437.9,39.33
2_4v88_A4_S000017,292.2,1019.5,40.43
2_4v88_A4_S000018,569.8,1063.1,42.57
2_4v88_A4_S000019,658.7,970.8,42.13
2_4v88_A4_S000020,738.2,1165.5,41.56
3_4v88_A4_S000001,817.2,1659.9,42.56
3_4v88_A4_S000002,816.0,1672.3,41.98
3_4v88_A4_S000003,665.7,1233.0,40.51
3_4v88_A4_S000004,563.3,1403.1,40.40
3_4v88_A4_S000005,514.9,1335.0,38.09
3_4v88_A4_S000006,562.1,1053.2,39.41
3_4v88_A4_S000007,582.1,1082.4,39.27
3_4v88_A4_S000008,559.7,1409.2,37.77
3_4v88_A4_S000009,827.1,1691.0,41.25
3_4v88_A4_S000010,491.1,975.4,40.64
3_4v88_A4_S000011,514.2,1296.6,40.95
3_4v88_A4_S000012,1045.2,1714.8,42.73
3_4v88_A4_S000013,901.1,1512.6,40.51
3_4v88_A4_S000014,1043.4,1720.3,42.50
3_4v88_A4_S000015,1036.4,1697.8,42.52
3_4v88_A4_S000016,1252.4,1808.3,36.84
3_4v88_A4_S000017,506.7,969.0,38.30
3_4v88_A4_S000018,500.9,1324.6,40.01
3_4v88_A4_S000019,682.5,1257.7,39.38
3_4v88_A4_S000020,488.1,1008.9,38.93
4_4v88_A4_S000001,857.1,1712.7,40.05
4_4v88_A4_S000002,377.6,1089.7,39.98
4_4v88_A4_S000003,519.9,999.8,41.34
